_id,EVENT_UNIQUE_ID,REPORT_DATE,OCC_DATE,REPORT_YEAR,REPORT_MONTH,REPORT_DAY,REPORT_DOY,REPORT_DOW,REPORT_HOUR,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOY,OCC_DOW,OCC_HOUR,DIVISION,LOCATION_TYPE,PREMISES_TYPE,UCR_CODE,UCR_EXT,OFFENCE,MCI_CATEGORY,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
348197,GO-20231577031,2023-07-07,2023-07-07,2023,July,7,188,Friday    ,12,2023.0,July,7.0,188.0,Friday    ,12,D31,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,021,Humber Summit (21),021,Humber Summit (21),-79.56970422859403,43.75876291344287
414829,GO-20242501332,2024-11-16,2024-11-16,2024,November,16,321,Saturday  ,23,2024.0,November,16.0,321.0,Saturday  ,23,D13,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,107,Oakwood Village (107),107,Oakwood Village (107),-79.43960530328965,43.68977058096678
332974,GO-2023621932,2023-03-20,2022-09-06,2023,March,20,79,Monday    ,18,2022.0,September,6.0,249.0,Tuesday   ,18,D55,Schools During Supervised Activity,Educational,1430,100,Assault,Assault,066,Danforth (66),066,Danforth (66),-79.3218843363258,43.68639191599611
204949,GO-20192103924,2019-10-31,2019-10-31,2019,October,31,304,Thursday  ,15,2019.0,October,31.0,304.0,Thursday  ,11,D31,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,155,Downsview (155),026,Downsview-Roding-CFB (26),-79.47584456106041,43.73674496047506
23193,GO-20142962310,2014-09-22,2014-09-22,2014,September,22,265,Monday    ,19,2014.0,September,22.0,265.0,Monday    ,10,D33,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,Break and Enter,047,Don Valley Village (47),047,Don Valley Village (47),-79.34417324850713,43.79155204618623
98875,GO-20162315759,2016-12-31,2016-12-31,2016,December,31,366,Saturday  ,22,2016.0,December,31.0,366.0,Saturday  ,22,D12,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,115,Mount Dennis (115),115,Mount Dennis (115),-79.50725947489546,43.69148437706827
165461,GO-20182048173,2018-11-06,2018-11-06,2018,November,6,310,Tuesday   ,13,2018.0,November,6.0,310.0,Tuesday   ,13,D43,"Apartment (Rooming House, Condo)",Apartment,1410,100,Aggravated Assault,Assault,141,Golfdale-Cedarbrae-Woburn (141),137,Woburn (137),-79.2240609347179,43.75568639558759
269300,GO-20211671132,2021-09-02,2021-09-01,2021,September,2,245,Thursday  ,16,2021.0,September,1.0,244.0,Wednesday ,22,D31,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,Assault,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.51602171295097,43.75072678045188
208188,GO-20192303734,2019-11-29,2019-11-04,2019,November,29,333,Friday    ,12,2019.0,November,4.0,308.0,Monday    ,18,D33,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1430,100,Assault,Assault,047,Don Valley Village (47),047,Don Valley Village (47),-79.34374645651901,43.77588191564331
227133,GO-20201085214,2020-06-13,2020-05-10,2020,June,13,165,Saturday  ,0,2020.0,May,10.0,131.0,Sunday    ,17,D33,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,Assault,149,Parkwoods-O'Connor Hills (149),045,Parkwoods-Donalda (45),-79.32583195584381,43.74602661910667
216156,GO-2020323387,2020-02-14,2020-02-14,2020,February,14,45,Friday    ,23,2020.0,February,14.0,45.0,Friday    ,0,D51,Bar / Restaurant,Commercial,1420,100,Assault With Weapon,Assault,070,South Riverdale (70),070,South Riverdale (70),-79.35058676492287,43.6430468821505
128258,GO-20171988782,2017-11-03,2017-11-03,2017,November,3,307,Friday    ,1,2017.0,November,3.0,307.0,Friday    ,1,D31,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,024,Black Creek (24),024,Black Creek (24),-79.50964331924537,43.76047648664338
209221,GO-20192367598,2019-12-09,2019-11-30,2019,December,9,343,Monday    ,13,2019.0,November,30.0,334.0,Saturday  ,0,D32,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,038,Lansing-Westgate (38),038,Lansing-Westgate (38),-79.41115599819281,43.76235458765221
411558,GO-20242308151,2024-10-22,2024-10-22,2024,October,22,296,Tuesday   ,8,2024.0,October,22.0,296.0,Tuesday   ,8,D31,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,022,Humbermede (22),022,Humbermede (22),-79.54090089305618,43.74011217202151
48009,GO-20151106378,2015-07-01,2015-07-01,2015,July,1,182,Wednesday ,11,2015.0,July,1.0,182.0,Wednesday ,2,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,Assault,164,Wellington Place (164),077,Waterfront Communities-The Island (77),-79.39362873649867,43.64576188486558
159567,GO-20181690097,2018-09-12,2018-09-05,2018,September,12,255,Wednesday ,14,2018.0,September,5.0,248.0,Wednesday ,14,D14,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,1430,100,Assault,Assault,162,West Queen West (162),082,Niagara (82),-79.41884582705006,43.644169687393216
8539,GO-20141894976,2014-04-15,2014-04-10,2014,April,15,105,Tuesday   ,10,2014.0,April,10.0,100.0,Thursday  ,17,D53,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,Break and Enter,098,Rosedale-Moore Park (98),098,Rosedale-Moore Park (98),-79.37624915985886,43.67569981705841
117452,GO-20171293206,2017-07-19,2017-07-19,2017,July,19,200,Wednesday ,5,2017.0,July,19.0,200.0,Wednesday ,5,D31,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,022,Humbermede (22),022,Humbermede (22),-79.55347548841624,43.74774968158096
203297,GO-20192009101,2019-10-18,2019-10-18,2019,October,18,291,Friday    ,7,2019.0,October,18.0,291.0,Friday    ,7,D12,"Apartment (Rooming House, Condo)",Apartment,2120,200,B&E,Break and Enter,028,Rustic (28),028,Rustic (28),-79.5043901458506,43.70515085124532
79454,GO-2016982549,2016-06-06,2016-05-12,2016,June,6,158,Monday    ,13,2016.0,May,12.0,133.0,Thursday  ,16,D41,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2135,210,Theft Of Motor Vehicle,Auto Theft,119,Wexford/Maryvale (119),119,Wexford/Maryvale (119),-79.27985330145286,43.73523366354255
275055,GO-20212049886,2021-10-25,2021-10-25,2021,October,25,298,Monday    ,2,2021.0,October,25.0,298.0,Monday    ,2,D11,Bar / Restaurant,Commercial,1430,100,Assault,Assault,171,Junction-Wallace Emerson (171),093,Dovercourt-Wallace Emerson-Junction (93),-79.45002641923112,43.66598512437184
201354,GO-20191884882,2019-10-01,2019-09-30,2019,October,1,274,Tuesday   ,0,2019.0,September,30.0,273.0,Monday    ,15,D53,"Apartment (Rooming House, Condo)",Apartment,2120,200,B&E,Break and Enter,173,North Toronto (173),104,Mount Pleasant West (104),-79.39441924813381,43.71207340070206
229701,GO-20201272739,2020-07-09,2020-07-09,2020,July,9,191,Thursday  ,19,2020.0,July,9.0,191.0,Thursday  ,19,D23,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,Assault,004,Rexdale-Kipling (4),004,Rexdale-Kipling (4),-79.56852007015455,43.7155613359008
132641,GO-20173201173,2017-12-15,2017-12-15,2017,December,15,349,Friday    ,13,2017.0,December,15.0,349.0,Friday    ,13,D11,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,086,Roncesvalles (86),086,Roncesvalles (86),-79.43910642029661,43.64009838893646
237376,GO-20201787957,2020-09-21,2011-11-28,2020,September,21,265,Monday    ,2,2011.0,November,28.0,332.0,Monday    ,22,D33,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,053,Henry Farm (53),053,Henry Farm (53),-79.33917596059591,43.771025617317605
200827,GO-20191859871,2019-09-27,2019-09-25,2019,September,27,270,Friday    ,4,2019.0,September,25.0,268.0,Wednesday ,23,D31,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,027,York University Heights (27),027,York University Heights (27),-79.48873212638995,43.75448106708575
329280,GO-2023362658,2023-02-15,2023-02-15,2023,February,15,46,Wednesday ,11,2023.0,February,15.0,46.0,Wednesday ,11,D32,"Bank And Other Financial Institutions (Money Mart, Tsx)",Commercial,1610,110,Robbery - Financial Institute,Robbery,033,Clanton Park (33),033,Clanton Park (33),-79.43646092962277,43.74724386821266
202216,GO-20191950756,2019-10-09,2019-10-09,2019,October,9,282,Wednesday ,16,2019.0,October,9.0,282.0,Wednesday ,9,D32,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,Assault,038,Lansing-Westgate (38),038,Lansing-Westgate (38),-79.4119807850195,43.76565238703844
263912,GO-20211312381,2021-07-13,2021-07-12,2021,July,13,194,Tuesday   ,9,2021.0,July,12.0,193.0,Monday    ,19,D53,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,098,Rosedale-Moore Park (98),098,Rosedale-Moore Park (98),-79.37258078051266,43.6843350560635
170909,GO-20182367571,2018-12-27,2018-12-27,2018,December,27,361,Thursday  ,14,2018.0,December,27.0,361.0,Thursday  ,14,D23,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,001,West Humber-Clairville (1),001,West Humber-Clairville (1),-79.60622967618704,43.747067845815614
162960,GO-20181904321,2018-10-15,2018-10-15,2018,October,15,288,Monday    ,21,2018.0,October,15.0,288.0,Monday    ,12,D33,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,Break and Enter,046,Pleasant View (46),046,Pleasant View (46),-79.3413739514062,43.79131044650566
86628,GO-20161478560,2016-08-21,2016-08-21,2016,August,21,234,Sunday    ,2,2016.0,August,21.0,234.0,Sunday    ,2,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,164,Wellington Place (164),077,Waterfront Communities-The Island (77),-79.40059593313326,43.64573068503313
408616,GO-20242129412,2024-09-28,2024-09-28,2024,September,28,272,Saturday  ,17,2024.0,September,28.0,272.0,Saturday  ,17,D23,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1610,210,Robbery - Business,Robbery,001,West Humber-Clairville (1),001,West Humber-Clairville (1),-79.5991708938443,43.71809626539552
157265,GO-20181538757,2018-08-20,2018-08-20,2018,August,20,232,Monday    ,15,2018.0,August,20.0,232.0,Monday    ,15,D52,"Police / Courts (Parole Board, Probation Office)",Other,1460,100,Assault Peace Officer,Assault,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),-79.38170524337946,43.65188949099311
409162,GO-20242162478,2024-10-02,2024-10-02,2024,October,2,276,Wednesday ,20,2024.0,October,2.0,276.0,Wednesday ,14,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,NSA,NSA,NSA,NSA,,
326582,GO-2023200437,2023-01-26,2023-01-26,2023,January,26,26,Thursday  ,13,2023.0,January,26.0,26.0,Thursday  ,0,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,001,West Humber-Clairville (1),001,West Humber-Clairville (1),-79.58729301498403,43.6895126735076
1168,GO-20141348216,2014-01-15,2014-01-15,2014,January,15,15,Wednesday ,12,2014.0,January,15.0,15.0,Wednesday ,12,D43,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,136,West Hill (136),136,West Hill (136),-79.19466730421296,43.76198029309802
73708,GO-2016581715,2016-04-06,2016-04-06,2016,April,6,97,Wednesday ,8,2016.0,April,6.0,97.0,Wednesday ,0,D51,"Construction Site (Warehouse, Trailer, Shed)",Commercial,2120,200,B&E,Break and Enter,073,Moss Park (73),073,Moss Park (73),-79.37344165169152,43.65729849640226
257371,GO-2021838519,2021-05-07,2021-05-07,2021,May,7,127,Friday    ,6,2021.0,May,7.0,127.0,Friday    ,6,D32,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,034,Bathurst Manor (34),034,Bathurst Manor (34),-79.44051622295274,43.75511447515567
294178,GO-2022805743,2022-04-30,2022-04-30,2022,April,30,120,Saturday  ,22,2022.0,April,30.0,120.0,Saturday  ,6,D22,"Apartment (Rooming House, Condo)",Apartment,2132,200,Theft From Motor Vehicle Over,Theft Over,161,Humber Bay Shores (161),017,Mimico (includes Humber Bay Shores) (17),-79.48120021595713,43.62296488969196
260885,GO-20211097480,2021-06-12,2021-06-12,2021,June,12,163,Saturday  ,13,2021.0,June,12.0,163.0,Saturday  ,13,D32,"Bank And Other Financial Institutions (Money Mart, Tsx)",Commercial,1610,110,Robbery - Financial Institute,Robbery,153,Avondale (153),051,Willowdale East (51),-79.41092000144481,43.76151558777698
192088,GO-20191302632,2019-07-13,2019-07-11,2019,July,13,194,Saturday  ,2,2019.0,July,11.0,192.0,Thursday  ,21,D52,Universities / Colleges,Educational,2120,200,B&E,Break and Enter,078,Kensington-Chinatown (78),078,Kensington-Chinatown (78),-79.39066564002702,43.65242019152386
238683,GO-20201871111,2020-10-02,2020-09-29,2020,October,2,276,Friday    ,17,2020.0,September,29.0,273.0,Tuesday   ,1,D51,"Apartment (Rooming House, Condo)",Apartment,2120,200,B&E,Break and Enter,167,Church-Wellesley (167),075,Church-Yonge Corridor (75),-79.3783339514245,43.66628190538561
319071,GO-20222289708,2022-11-24,2022-11-24,2022,November,24,328,Thursday  ,2,2022.0,November,24.0,328.0,Thursday  ,2,D33,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,Break and Enter,052,Bayview Village (52),052,Bayview Village (52),-79.38368661305186,43.76990349026229
205125,GO-20192117384,2019-11-02,2019-10-18,2019,November,2,306,Saturday  ,12,2019.0,October,18.0,291.0,Friday    ,17,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,Break and Enter,152,East Willowdale (152),051,Willowdale East (51),-79.40131497008214,43.77469349078098
30686,GO-20143452298,2014-12-09,2014-12-09,2014,December,9,343,Tuesday   ,10,2014.0,December,9.0,343.0,Tuesday   ,3,D53,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,Break and Enter,056,Leaside-Bennington (56),056,Leaside-Bennington (56),-79.36407030103234,43.7118015624421
73329,GO-2016551379,2016-04-01,2016-01-01,2016,April,1,92,Friday    ,10,2016.0,January,1.0,1.0,Friday    ,0,D42,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1430,100,Assault,Assault,128,Agincourt South-Malvern West (128),128,Agincourt South-Malvern West (128),-79.26835251822989,43.78761246300329
121024,GO-20171523155,2017-08-23,2017-08-23,2017,August,23,235,Wednesday ,7,2017.0,August,23.0,235.0,Wednesday ,7,D51,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,167,Church-Wellesley (167),075,Church-Yonge Corridor (75),-79.38202625021071,43.66834710745081
115694,GO-20171182379,2017-07-02,2017-07-02,2017,July,2,183,Sunday    ,14,2017.0,July,2.0,183.0,Sunday    ,14,D14,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,084,Little Portugal (84),084,Little Portugal (84),-79.42477862507249,43.64299528759268
175462,GO-2019267334,2019-02-11,2019-02-10,2019,February,11,42,Monday    ,18,2019.0,February,10.0,41.0,Sunday    ,18,D42,"Private Property Structure (Pool, Shed, Detached Garage)",Other,2120,200,B&E,Break and Enter,130,Milliken (130),130,Milliken (130),-79.28889811383777,43.80312203965759
335913,GO-2023787244,2023-04-10,2023-04-10,2023,April,10,100,Monday    ,13,2023.0,April,10.0,100.0,Monday    ,4,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,010,Princess-Rosethorn (10),010,Princess-Rosethorn (10),-79.53800149166925,43.658312812873255
76021,GO-2016742088,2016-05-01,2016-05-01,2016,May,1,122,Sunday    ,1,2016.0,May,1.0,122.0,Sunday    ,1,D32,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1420,100,Assault With Weapon,Assault,032,Englemount-Lawrence (32),032,Englemount-Lawrence (32),-79.43332428343889,43.71940616033312
405604,GO-20241946855,2024-09-05,2024-09-05,2024,September,5,249,Thursday  ,12,2024.0,September,5.0,249.0,Thursday  ,12,D55,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,1420,100,Assault With Weapon,Assault,062,East End-Danforth (62),062,East End-Danforth (62),-79.30296975054408,43.68791332412556
215519,GO-2020274183,2020-02-08,2020-02-01,2020,February,8,39,Saturday  ,16,2020.0,February,1.0,32.0,Saturday  ,4,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,038,Lansing-Westgate (38),038,Lansing-Westgate (38),-79.43530142237074,43.74264506529912
235636,GO-20201668349,2020-09-03,2020-09-03,2020,September,3,247,Thursday  ,20,2020.0,September,3.0,247.0,Thursday  ,20,D12,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1610,140,Robbery - Vehicle Jacking,Robbery,030,Brookhaven-Amesbury (30),030,Brookhaven-Amesbury (30),-79.47805104137855,43.708655150871394
418112,GO-20242695537,2024-12-13,2024-12-13,2024,December,13,348,Friday    ,15,2024.0,December,13.0,348.0,Friday    ,15,D52,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),-79.38587064415279,43.65700239610617
25056,GO-20143088094,2014-10-11,2014-10-11,2014,October,11,284,Saturday  ,21,2014.0,October,11.0,284.0,Saturday  ,21,D51,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,2120,200,B&E,Break and Enter,071,Cabbagetown-South St.James Town (71),071,Cabbagetown-South St.James Town (71),-79.3695508587399,43.66817370793327
68906,GO-2016254736,2016-02-11,2015-12-15,2016,February,11,42,Thursday  ,10,2015.0,December,15.0,349.0,Tuesday   ,11,D22,Schools During Un-Supervised Activity,Educational,1430,100,Assault,Assault,015,Kingsway South (15),015,Kingsway South (15),-79.5214253942758,43.65032283055947
210677,GO-20192471805,2019-12-23,2019-12-23,2019,December,23,357,Monday    ,15,2019.0,December,23.0,357.0,Monday    ,15,D42,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1480,100,Assault - Resist/ Prevent Seiz,Assault,118,Tam O'Shanter-Sullivan (118),118,Tam O'Shanter-Sullivan (118),-79.29346258821549,43.78211963627784
111245,GO-2017869044,2017-05-17,2017-05-17,2017,May,17,137,Wednesday ,14,2017.0,May,17.0,137.0,Wednesday ,13,D41,Schools During Supervised Activity,Educational,1430,100,Assault,Assault,156,Bendale-Glen Andrew (156),127,Bendale (127),-79.26665334023997,43.75589486574189
237937,GO-20201827807,2020-09-26,2020-09-26,2020,September,26,270,Saturday  ,10,2020.0,September,26.0,270.0,Saturday  ,10,D31,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1410,100,Aggravated Assault,Assault,024,Black Creek (24),024,Black Creek (24),-79.5203587127037,43.76882118405517
310579,GO-20221809959,2022-09-17,2022-08-25,2022,September,17,260,Saturday  ,12,2022.0,August,25.0,237.0,Thursday  ,20,D12,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1420,100,Assault With Weapon,Assault,110,Keelesdale-Eglinton West (110),110,Keelesdale-Eglinton West (110),-79.47431960038504,43.68321620772237
354381,GO-20231943570,2023-08-20,2023-08-18,2023,August,20,232,Sunday    ,21,2023.0,August,18.0,230.0,Friday    ,8,D12,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,Break and Enter,115,Mount Dennis (115),115,Mount Dennis (115),-79.49372578998626,43.68199709987925
397289,GO-20241460442,2024-07-04,2024-07-04,2024,July,4,186,Thursday  ,18,2024.0,July,4.0,186.0,Thursday  ,18,D11,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,084,Little Portugal (84),084,Little Portugal (84),-79.43454712181631,43.65215570071532
399531,GO-20241600659,2024-07-22,2024-07-19,2024,July,22,204,Monday    ,19,2024.0,July,19.0,201.0,Friday    ,21,D33,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,043,Victoria Village (43),043,Victoria Village (43),-79.31035155879009,43.73239383841942
